@relation pose

@attribute name {question,exclamation,arm,anxious,vsign,tengu,standing}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
standing,10025,6454,9595,11678,9620
standing,10129,6419,9447,11739,9745
standing,9948,6402,9670,11739,9546
standing,10000,6419,9620,11678,9595
standing,10077,6436,9570,11587,9620
standing,10025,6350,9595,11739,9670
standing,10025,6402,9645,11648,9595
standing,10077,6367,9546,11739,9645
standing,9974,6350,9720,11769,9546
standing,9974,6367,9645,11739,9595
standing,10000,6384,9720,11617,9496
standing,10000,6402,9670,11617,9570
standing,10025,6367,9670,11769,9595
standing,9922,6384,9846,11708,9472
standing,10077,6419,9645,11678,9670
standing,10025,6402,9745,11678,9570
standing,9974,6454,9770,11617,9546
standing,10025,6419,9695,11739,9570
standing,10077,6454,9645,11587,9595
standing,10051,6384,9645,11800,9645
standing,9948,6436,9795,11678,9472
standing,10051,6419,9620,11739,9620
standing,10000,6419,9570,11708,9645
standing,10025,6402,9620,11708,9570
standing,10077,6384,9570,11830,9620
standing,10025,6384,9645,11800,9570
standing,10051,6454,9570,11648,9620
standing,10025,6436,9595,11678,9620
standing,10051,6384,9620,11830,9570
standing,10025,6384,9645,11830,9570
standing,10000,6419,9570,11708,9595
standing,10025,6436,9645,11617,9546
standing,10103,6436,9546,11739,9620
standing,10077,6436,9570,11648,9670
standing,9974,6402,9670,11769,9595
standing,10025,6436,9620,11708,9570
standing,10025,6454,9620,11739,9570
standing,10051,6454,9570,11708,9620
standing,9974,6402,9695,11800,9496
standing,10077,6454,9570,11678,9620
standing,10000,6454,9670,11739,9570
standing,10051,6454,9595,11800,9595
standing,10000,6471,9521,11678,9670
standing,10077,6471,9521,11708,9695
standing,10025,6419,9620,11861,9645
standing,10000,6454,9620,11739,9645
standing,10000,6489,9670,11739,9570
standing,9974,6506,9670,11648,9570
standing,10000,6471,9670,11739,9620
standing,10025,6489,9570,11708,9695
standing,10051,6454,9546,11800,9770
standing,9974,6436,9670,11861,9645
standing,10077,6489,9570,11678,9795
standing,10077,6454,9570,11830,9745
standing,10051,6436,9570,11861,9695
standing,10025,6436,9595,11861,9670
standing,10000,6471,9620,11739,9645
standing,10077,6471,9546,11739,9670
standing,10103,6471,9570,11800,9695
standing,10025,6436,9670,11861,9645
standing,9974,6454,9745,11800,9595
standing,10103,6471,9546,11830,9745
standing,10025,6454,9595,11830,9695
standing,10051,6454,9620,11800,9645
standing,10025,6436,9595,11861,9695
standing,10025,6471,9595,11830,9670
standing,10051,6454,9570,11830,9695
standing,10025,6436,9595,11830,9745
standing,10051,6471,9595,11769,9745
standing,10077,6489,9546,11708,9770
standing,10103,6506,9546,11739,9795
standing,10103,6471,9570,11769,9770
standing,10051,6471,9570,11739,9720
standing,10051,6471,9595,11708,9720
standing,10000,6454,9645,11708,9745
standing,9974,6436,9720,11708,9645
standing,10077,6471,9570,11678,9770
standing,10051,6436,9620,11708,9770
standing,10051,6454,9595,11678,9720
standing,10000,6454,9595,11739,9745
standing,10025,6454,9620,11678,9670
standing,10000,6436,9645,11739,9670
standing,10025,6419,9595,11769,9670
standing,9948,6402,9645,11800,9670
standing,10000,6454,9570,11708,9645
standing,9974,6471,9670,11678,9620
standing,10103,6454,9521,11708,9670
standing,10077,6471,9570,11678,9620
standing,10077,6471,9570,11617,9620
standing,10077,6471,9546,11587,9620
standing,10025,6471,9570,11648,9620
standing,9974,6454,9645,11617,9595
standing,10077,6471,9546,11648,9720
standing,10077,6471,9521,11648,9695
standing,10051,6471,9595,11587,9720
standing,10000,6454,9570,11708,9745
standing,10000,6454,9546,11708,9745
standing,9974,6471,9670,11708,9620
standing,10025,6454,9595,11648,9720
standing,10051,6454,9570,11708,9720
standing,10077,6454,9570,11708,9720
standing,10000,6454,9570,11708,9745
standing,9922,6471,9720,11617,9645
standing,10051,6489,9521,11648,9770
standing,9974,6471,9645,11617,9645
standing,10025,6489,9595,11617,9695
standing,10025,6471,9595,11648,9670
standing,10051,6471,9521,11708,9695
standing,10025,6489,9570,11617,9695
standing,9948,6454,9695,11708,9595
standing,10000,6471,9620,11678,9670
standing,9974,6454,9645,11739,9620
standing,10103,6471,9521,11678,9695
standing,10025,6489,9670,11648,9595
standing,10025,6471,9620,11678,9620
standing,10000,6454,9595,11678,9670
standing,9948,6454,9670,11678,9595
standing,9974,6471,9670,11587,9546
standing,10000,6471,9496,11678,9720
standing,10000,6454,9546,11648,9645
standing,9974,6471,9645,11617,9570
standing,9974,6471,9670,11587,9546
standing,10025,6402,9620,11708,9645
standing,10025,6454,9570,11617,9670
standing,10025,6436,9595,11708,9645
standing,9974,6471,9620,11587,9645
standing,10077,6454,9570,11617,9620
standing,10000,6436,9496,11708,9720
standing,10025,6454,9546,11739,9645
standing,10025,6436,9595,11708,9620
standing,10129,6471,9546,11587,9670
standing,10000,6454,9620,11678,9620
standing,9974,6436,9645,11678,9620
standing,9974,6454,9670,11648,9546
standing,9974,6454,9670,11648,9595
standing,10077,6436,9595,11739,9670
standing,10025,6471,9645,11617,9645
standing,10051,6454,9595,11708,9645
standing,10000,6454,9695,11678,9595
standing,10103,6436,9546,11708,9720
standing,10103,6419,9546,11648,9670
standing,9974,6454,9670,11557,9570
standing,9948,6454,9720,11617,9521
standing,10051,6436,9620,11678,9620
standing,10000,6454,9670,11648,9595
standing,10103,6402,9546,11708,9695
standing,10051,6419,9595,11648,9620
standing,10000,6436,9546,11648,9670
standing,10000,6436,9595,11648,9645
standing,10077,6436,9570,11678,9645
standing,9948,6419,9695,11708,9570
standing,9974,6419,9670,11678,9570
standing,10000,6436,9595,11708,9620
standing,10051,6402,9570,11769,9645
standing,10077,6419,9595,11648,9620
standing,9974,6419,9695,11617,9521
standing,10077,6384,9546,11708,9670
standing,10077,6367,9595,11708,9546
standing,10025,6350,9670,11708,9521
standing,10000,6350,9695,11617,9546
standing,10000,6332,9620,11678,9620
standing,9948,6332,9670,11648,9570
standing,10051,6315,9670,11678,9496
standing,9922,6247,9770,11739,9496
standing,10000,6264,9645,11739,9570
standing,10103,6247,9496,11739,9695
standing,10000,6247,9546,11678,9670
standing,9897,6196,9720,11830,9546
standing,10000,6230,9546,11708,9670
standing,10025,6213,9620,11830,9620
standing,10051,6196,9595,11769,9645
standing,9974,6213,9645,11708,9595
standing,9974,6247,9595,11617,9670
standing,9974,6213,9645,11678,9620
standing,10051,6196,9472,11708,9745
standing,10000,6213,9496,11648,9770
standing,9922,6196,9620,11678,9695
standing,9897,6162,9645,11861,9720
standing,9897,6213,9670,11648,9695
standing,9948,6196,9620,11648,9620
standing,9897,6230,9670,11557,9620
standing,10025,6196,9546,11648,9720
standing,9897,6196,9670,11739,9546
standing,9922,6230,9620,11648,9595
standing,9922,6196,9670,11739,9595
standing,9922,6230,9645,11648,9620
standing,9846,6213,9695,11830,9570
standing,9948,6247,9645,11648,9595
standing,9922,6247,9720,11708,9546
standing,9871,6247,9695,11708,9570
standing,9948,6247,9720,11769,9521
standing,9922,6298,9670,11739,9595
standing,9974,6281,9695,11769,9546
standing,9922,6315,9695,11800,9645
standing,9974,6298,9670,11830,9645
standing,10000,6367,9745,11678,9595
standing,10025,6350,9695,11617,9570
standing,9922,6332,9795,11769,9496
standing,10025,6350,9720,11769,9595
standing,10077,6350,9620,11708,9670
standing,10077,6384,9595,11678,9695
standing,9974,6384,9720,11678,9546
standing,9948,6402,9720,11708,9595
standing,9948,6350,9745,11800,9546
standing,10000,6402,9695,11739,9570
standing,10051,6402,9595,11739,9670
standing,9974,6367,9645,11830,9695
standing,9897,6367,9720,11769,9570
standing,10025,6350,9620,11800,9620
standing,9897,6367,9770,11708,9496
standing,10000,6367,9695,11739,9570
standing,10000,6367,9645,11739,9620
standing,10000,6384,9695,11708,9521
standing,9948,6384,9670,11648,9570
standing,9974,6350,9695,11739,9521
standing,9948,6384,9645,11708,9521
standing,9948,6332,9695,11830,9546
standing,10025,6367,9570,11739,9695
standing,10051,6384,9645,11678,9570
standing,10025,6350,9570,11739,9595
standing,9974,6402,9670,11617,9546
standing,10051,6367,9620,11708,9595
standing,9922,6350,9770,11769,9472
standing,10000,6384,9745,11678,9472
standing,10025,6367,9695,11708,9546
standing,9974,6367,9745,11708,9496
standing,10051,6332,9645,11800,9595
standing,9974,6332,9720,11739,9521
standing,9974,6350,9695,11678,9546
standing,9974,6332,9670,11678,9570
standing,9974,6367,9670,11678,9595
standing,10051,6367,9570,11617,9595
standing,10000,6315,9745,11769,9496
standing,9897,6332,9770,11678,9472
standing,9974,6332,9695,11708,9521
standing,9871,6332,9770,11708,9496
standing,9922,6298,9720,11830,9521
standing,10025,6350,9595,11708,9620
standing,9948,6315,9745,11769,9521
standing,10051,6332,9546,11769,9670
standing,9922,6350,9745,11708,9496
standing,10000,6332,9695,11769,9570
standing,9974,6367,9745,11648,9472
standing,9974,6367,9670,11678,9620
standing,9974,6384,9695,11648,9546
standing,9974,6350,9695,11678,9570
standing,10025,6350,9720,11708,9570
standing,9897,6384,9820,11587,9521
standing,9897,6332,9795,11708,9496
standing,10025,6332,9670,11769,9595
standing,9897,6350,9795,11708,9496
standing,10051,6332,9620,11769,9645
standing,9897,6332,9820,11800,9496
standing,10051,6350,9595,11800,9645
standing,9922,6350,9770,11739,9496
standing,10051,6350,9645,11739,9595
standing,9922,6350,9695,11678,9546
standing,10000,6367,9745,11708,9521
standing,9897,6384,9745,11617,9546
standing,9974,6367,9670,11648,9570
standing,9974,6402,9670,11587,9546
standing,9948,6367,9745,11678,9496
standing,10000,6367,9720,11678,9521
standing,9948,6384,9745,11678,9570
standing,10025,6367,9645,11739,9620
standing,10000,6402,9695,11678,9570
standing,10000,6402,9695,11648,9570
standing,10051,6402,9620,11557,9570
standing,10077,6332,9645,11739,9620
standing,9974,6384,9745,11678,9546
standing,9974,6402,9720,11617,9496
standing,10000,6384,9720,11617,9546
standing,10025,6367,9645,11708,9595
standing,10000,6384,9670,11617,9595
standing,10077,6384,9620,11587,9620
standing,10077,6367,9620,11708,9620
standing,10051,6350,9645,11708,9620
standing,10000,6384,9645,11648,9570
standing,10025,6367,9670,11708,9521
standing,9974,6402,9695,11678,9546
standing,9948,6350,9720,11739,9595
standing,10025,6384,9645,11648,9570
standing,10051,6367,9595,11648,9695
standing,10000,6402,9695,11587,9595
standing,10000,6384,9645,11678,9595
standing,9974,6384,9720,11617,9546
standing,10077,6367,9620,11708,9595
standing,10025,6367,9645,11739,9595
standing,9948,6384,9745,11678,9521
standing,10077,6367,9620,11708,9620
standing,10025,6384,9645,11678,9645
standing,9974,6367,9670,11769,9645
standing,10000,6402,9620,11617,9620
standing,10077,6402,9645,11648,9570
standing,10025,6402,9595,11617,9620
standing,10051,6367,9595,11769,9620
standing,9974,6384,9695,11708,9546
standing,10025,6419,9670,11617,9570
standing,9974,6436,9670,11557,9570
standing,10000,6419,9720,11617,9496
standing,9974,6402,9695,11678,9521
standing,10025,6402,9645,11587,9595
standing,10051,6419,9570,11587,9670
standing,10025,6402,9670,11617,9570
standing,10025,6419,9620,11587,9595
standing,10077,6419,9595,11617,9670
standing,10077,6384,9645,11678,9595
standing,10025,6384,9595,11648,9670
standing,10103,6419,9546,11648,9645
standing,10025,6384,9620,11678,9620
standing,10025,6402,9620,11617,9645
standing,10103,6419,9570,11617,9670
standing,10103,6367,9595,11708,9645
standing,10025,6402,9645,11617,9620
standing,10077,6402,9595,11708,9645
standing,10051,6402,9620,11587,9645
standing,10077,6436,9570,11617,9695
standing,10077,6419,9595,11617,9620
standing,9948,6436,9745,11617,9521
standing,10025,6402,9645,11648,9595
standing,10077,6454,9546,11557,9595
standing,10103,6454,9546,11617,9645
standing,10103,6419,9620,11617,9570
standing,9948,6419,9745,11587,9496
standing,10000,6402,9770,11617,9472
standing,10051,6419,9620,11587,9595
standing,10077,6402,9521,11617,9695
standing,10000,6384,9595,11617,9595
standing,9974,6402,9695,11587,9546
standing,10077,6402,9546,11678,9645
standing,10000,6384,9645,11648,9570
standing,9922,6402,9720,11617,9521
standing,10025,6367,9670,11708,9595
standing,10025,6402,9720,11648,9496
standing,9922,6402,9695,11648,9546
standing,10025,6367,9620,11678,9570
standing,9948,6402,9745,11648,9472
standing,10051,6402,9595,11648,9570
standing,10000,6384,9570,11648,9670
standing,10000,6402,9620,11678,9546
standing,10025,6384,9620,11739,9595
standing,10077,6367,9570,11739,9645
standing,10051,6384,9595,11678,9595
standing,10000,6384,9570,11678,9595
standing,10000,6384,9720,11678,9496
standing,10051,6367,9620,11708,9570
standing,9974,6384,9695,11678,9472
standing,10051,6402,9570,11648,9620
standing,10000,6402,9620,11587,9595
standing,10025,6350,9645,11769,9620
standing,10129,6384,9546,11648,9645
standing,10051,6384,9645,11708,9521
standing,10000,6402,9670,11648,9546
standing,10025,6367,9620,11739,9595
standing,10025,6367,9620,11678,9570
standing,9974,6367,9645,11769,9546
standing,9948,6419,9720,11527,9447
standing,10025,6436,9645,11557,9546
standing,10025,6384,9620,11708,9595
standing,10077,6402,9570,11617,9645
standing,10000,6402,9595,11587,9595
standing,10000,6402,9595,11678,9645
standing,9974,6402,9720,11587,9546
standing,10051,6419,9595,11557,9570
standing,9974,6384,9645,11648,9570
standing,10051,6384,9620,11678,9570
standing,10025,6367,9620,11739,9595
standing,10077,6419,9570,11557,9645
standing,9974,6367,9720,11678,9570
standing,9974,6402,9670,11648,9570
standing,9974,6384,9695,11678,9521
standing,9974,6402,9695,11587,9521
standing,10051,6419,9595,11587,9620
standing,9948,6367,9720,11739,9521
standing,9974,6402,9695,11617,9546
standing,10000,6402,9620,11678,9620
standing,10051,6402,9570,11678,9670
standing,9974,6419,9645,11587,9595
standing,9974,6419,9670,11557,9570
standing,10000,6419,9546,11617,9720
standing,10051,6367,9570,11769,9670
standing,9974,6454,9695,11587,9595
standing,10000,6419,9620,11617,9645
standing,10077,6419,9546,11678,9745
standing,9948,6419,9695,11648,9595
standing,9974,6402,9645,11678,9670
standing,9974,6419,9645,11708,9645
standing,9974,6384,9695,11769,9620
standing,10000,6436,9620,11587,9620
standing,10025,6419,9595,11708,9695
standing,10051,6419,9620,11617,9645
standing,9974,6384,9670,11708,9620
standing,9974,6402,9720,11678,9546
standing,9974,6384,9670,11739,9620
standing,9948,6367,9720,11769,9570
standing,9948,6402,9770,11648,9521
standing,9922,6419,9720,11617,9546
standing,9974,6402,9645,11617,9595
standing,10051,6402,9546,11648,9695
standing,9974,6402,9695,11678,9546
standing,9948,6402,9695,11648,9546
standing,10000,6419,9670,11587,9570
standing,10025,6436,9645,11557,9595
standing,10025,6402,9620,11617,9645
standing,10025,6384,9645,11739,9620
standing,10000,6436,9496,11617,9695
standing,10000,6419,9670,11557,9570
standing,9974,6436,9620,11557,9620
standing,9922,6402,9720,11678,9521
standing,9974,6402,9670,11678,9570
standing,10000,6419,9595,11617,9620
standing,10025,6402,9595,11678,9595
standing,9948,6436,9670,11587,9546
standing,9974,6402,9645,11648,9620
standing,10000,6402,9620,11678,9645
standing,9948,6402,9695,11678,9620
standing,10077,6402,9595,11678,9645
standing,9948,6384,9695,11708,9546
standing,10025,6402,9595,11648,9620
standing,9974,6402,9645,11678,9595
standing,10025,6419,9570,11587,9670
standing,9948,6402,9695,11678,9521
standing,10103,6402,9521,11678,9670
standing,9974,6384,9670,11678,9546
standing,10051,6384,9570,11678,9620
standing,9974,6436,9645,11587,9546
standing,10025,6402,9620,11617,9595
standing,10000,6419,9670,11617,9546
standing,9974,6419,9720,11648,9521
standing,10025,6367,9670,11739,9570
standing,9974,6419,9695,11587,9521
standing,9922,6402,9670,11617,9570
standing,9974,6384,9645,11648,9620
standing,9948,6419,9670,11587,9570
standing,9974,6402,9620,11708,9546
standing,10077,6402,9570,11678,9620
standing,9974,6402,9645,11617,9546
standing,10000,6419,9670,11617,9546
standing,10000,6419,9620,11527,9595
standing,10000,6419,9620,11557,9620
standing,10077,6419,9570,11497,9645
standing,10051,6367,9546,11648,9670
standing,10000,6419,9620,11648,9620
standing,10000,6419,9695,11617,9546
standing,9974,6402,9670,11617,9570
standing,9974,6402,9595,11617,9595
standing,10000,6419,9595,11557,9620
standing,10077,6436,9546,11527,9645
standing,9974,6402,9670,11648,9570
standing,9948,6367,9695,11678,9546
standing,10051,6402,9595,11648,9620
standing,10051,6419,9570,11587,9645
standing,9974,6402,9645,11678,9570
standing,10025,6402,9595,11617,9620
standing,10051,6419,9521,11587,9695
standing,9974,6402,9620,11617,9595
standing,10077,6419,9570,11527,9620
standing,10051,6367,9620,11678,9620
standing,9974,6419,9670,11587,9570
standing,10051,6419,9570,11617,9645
standing,9974,6402,9645,11648,9595
standing,10000,6402,9570,11678,9670
standing,10000,6402,9720,11648,9496
standing,10000,6402,9645,11617,9546
standing,9897,6419,9720,11617,9546
standing,9974,6402,9620,11648,9620
standing,10025,6419,9595,11557,9645
standing,9922,6384,9720,11648,9570
standing,10051,6436,9570,11527,9620
standing,10051,6402,9546,11648,9670
standing,9974,6419,9645,11648,9570
standing,10077,6419,9521,11648,9720
standing,10000,6419,9645,11617,9620
standing,10000,6436,9620,11527,9620
standing,10025,6454,9570,11527,9645
standing,10000,6419,9595,11587,9670
standing,10025,6419,9595,11648,9645
standing,10025,6419,9595,11678,9670
standing,9974,6402,9620,11678,9620
standing,10000,6419,9570,11648,9645
standing,10077,6419,9546,11648,9695
standing,9974,6402,9645,11648,9620
standing,9922,6436,9720,11587,9521
standing,10000,6419,9620,11617,9620
standing,9922,6419,9745,11648,9546
standing,10000,6419,9720,11617,9546
standing,10000,6419,9595,11587,9620
standing,9948,6454,9670,11527,9546
standing,10000,6436,9645,11587,9620
standing,10051,6419,9595,11617,9570
standing,10077,6419,9595,11648,9670
standing,9948,6419,9670,11617,9570
standing,10025,6402,9595,11708,9670
standing,9948,6367,9720,11739,9570
standing,10000,6436,9570,11617,9620
standing,9922,6367,9695,11708,9570
standing,10077,6436,9546,11557,9695
standing,9948,6384,9670,11678,9620
standing,10025,6419,9620,11587,9645
standing,10000,6419,9695,11708,9595
standing,10025,6384,9620,11648,9620
standing,9974,6454,9695,11527,9521
standing,10000,6419,9620,11648,9645
standing,9948,6454,9695,11468,9570
standing,10000,6402,9670,11617,9595
standing,9948,6436,9745,11587,9496
standing,10051,6402,9570,11648,9695
standing,9974,6402,9695,11587,9570
standing,10103,6402,9521,11617,9695
standing,10000,6402,9670,11617,9546
standing,9974,6384,9695,11678,9546
standing,10077,6384,9595,11708,9645
standing,10000,6402,9595,11648,9645
standing,9948,6384,9745,11617,9496
standing,10051,6402,9595,11648,9595
standing,9922,6350,9770,11708,9472
standing,10025,6402,9645,11587,9645
standing,10000,6402,9770,11587,9521
standing,10000,6402,9695,11557,9521
standing,9948,6419,9720,11587,9546
standing,10000,6419,9645,11617,9595
standing,9922,6419,9745,11617,9546
standing,10025,6384,9645,11617,9620
standing,9948,6367,9745,11708,9521
standing,10000,6402,9670,11587,9570
standing,10025,6350,9670,11739,9570
standing,10051,6402,9670,11557,9570
standing,10051,6419,9645,11497,9570
standing,9974,6384,9695,11648,9546
standing,10025,6402,9645,11557,9595
standing,10000,6384,9745,11617,9496
standing,10051,6402,9620,11587,9521
standing,10025,6419,9645,11557,9570
standing,10025,6384,9670,11587,9570
standing,9948,6367,9720,11648,9521
standing,10000,6384,9595,11617,9620
standing,9948,6367,9720,11648,9521
standing,10000,6384,9645,11678,9546
standing,9922,6384,9720,11557,9546
standing,9948,6367,9695,11648,9570
standing,10051,6419,9595,11557,9620
standing,9974,6367,9670,11648,9546
standing,10051,6419,9620,11497,9620
standing,9974,6402,9645,11557,9595
standing,10051,6367,9546,11648,9645
standing,9948,6384,9720,11587,9521
standing,10000,6384,9645,11617,9521
standing,9974,6419,9645,11557,9546
standing,10025,6384,9670,11587,9546
standing,10000,6367,9620,11678,9620
standing,10000,6367,9695,11648,9546
standing,9922,6367,9745,11617,9521
standing,9974,6384,9695,11648,9570
standing,10051,6367,9595,11648,9645
standing,10051,6332,9645,11739,9645
standing,9974,6384,9720,11678,9620
standing,10103,6384,9620,11617,9645
standing,10077,6332,9670,11708,9670
standing,10000,6384,9770,11617,9546
standing,10000,6367,9645,11617,9670
standing,9974,6384,9745,11587,9595
standing,10000,6367,9745,11678,9595
standing,10051,6402,9695,11557,9645
standing,10000,6367,9745,11678,9595
standing,9948,6402,9795,11527,9570
standing,9974,6332,9720,11739,9595
standing,10000,6367,9820,11678,9570
standing,9974,6350,9820,11678,9472
standing,10000,6367,9745,11678,9595
standing,10051,6402,9695,11557,9645
standing,10051,6402,9720,11557,9645
standing,9974,6350,9795,11648,9546
standing,10025,6350,9820,11708,9645
standing,10051,6402,9820,11557,9570
standing,10000,6384,9897,11648,9496
standing,10077,6419,9795,11497,9570
standing,10051,6384,9795,11617,9620
standing,10000,6384,9770,11587,9645
standing,10051,6402,9820,11557,9620
standing,9974,6367,9948,11617,9472
standing,10051,6367,9795,11739,9620
standing,10077,6402,9745,11557,9620
standing,10000,6402,9820,11557,9546
standing,10051,6402,9820,11497,9570
standing,9948,6367,9922,11678,9496
standing,10000,6384,9820,11617,9546
standing,10000,6367,9770,11617,9620
standing,10000,6384,9820,11617,9546
standing,10051,6402,9770,11527,9570
standing,9974,6367,9820,11678,9595
standing,9974,6402,9795,11617,9620
standing,10025,6350,9820,11678,9595
standing,10000,6384,9795,11557,9620
standing,9974,6367,9846,11648,9521
standing,10025,6384,9745,11587,9620
standing,9974,6419,9820,11527,9521
standing,9922,6384,9871,11557,9472
standing,10000,6384,9795,11587,9546
standing,10025,6367,9745,11678,9546
standing,9974,6384,9770,11587,9570
standing,9922,6419,9846,11527,9521
standing,10025,6384,9770,11587,9595
standing,9948,6384,9795,11617,9546
standing,10025,6402,9720,11557,9620
standing,10000,6384,9795,11617,9546
standing,10077,6384,9645,11617,9695
standing,10025,6419,9770,11527,9570
standing,10103,6367,9670,11648,9695
standing,10077,6419,9720,11527,9620
standing,10000,6402,9820,11617,9521
standing,10077,6436,9670,11587,9645
standing,9974,6402,9745,11648,9570
standing,9922,6436,9820,11527,9521
standing,10025,6419,9745,11617,9570
standing,10129,6402,9595,11708,9645
standing,10025,6436,9745,11587,9570
standing,10077,6419,9645,11648,9645
standing,10025,6436,9695,11617,9595
standing,10000,6454,9695,11557,9546
standing,10025,6419,9645,11678,9670
standing,10000,6454,9670,11557,9645
standing,10051,6436,9595,11617,9695
standing,10025,6489,9695,11527,9570
standing,10077,6454,9645,11587,9645
standing,10051,6471,9645,11527,9645
standing,10000,6489,9695,11527,9546
standing,10077,6436,9620,11648,9595
standing,10103,6454,9620,11617,9620
standing,10025,6471,9695,11557,9570
standing,10103,6436,9620,11617,9645
standing,10103,6471,9620,11587,9645
standing,10103,6489,9595,11527,9620
standing,10051,6454,9645,11648,9595
standing,10103,6454,9570,11648,9645
standing,10129,6471,9570,11527,9645
standing,10000,6489,9570,11527,9645
standing,9974,6454,9720,11617,9521
standing,10077,6471,9620,11587,9595
standing,10103,6454,9521,11648,9720
standing,10103,6489,9521,11557,9645
standing,10051,6454,9595,11557,9570
standing,10077,6454,9546,11648,9620
standing,10051,6489,9620,11587,9570
standing,10000,6471,9720,11587,9496
standing,10051,6454,9546,11557,9645
standing,10051,6471,9570,11587,9595
standing,9974,6436,9645,11678,9645
standing,9897,6471,9720,11617,9521
standing,9974,6454,9645,11648,9570
standing,9897,6489,9695,11557,9521
standing,10051,6489,9620,11497,9595
standing,10000,6454,9645,11617,9570
standing,10051,6471,9570,11527,9620
standing,10051,6454,9570,11557,9570
standing,10051,6436,9620,11557,9570
standing,10000,6454,9645,11527,9570
standing,10051,6419,9595,11617,9620
standing,10025,6454,9645,11497,9570
standing,10000,6454,9595,11557,9595
standing,10000,6454,9595,11557,9620
standing,10051,6436,9570,11527,9620
standing,9974,6402,9695,11678,9570
standing,9948,6436,9695,11527,9496
standing,10077,6436,9570,11527,9620
standing,10000,6436,9645,11527,9546
standing,10103,6402,9521,11617,9670
standing,10077,6419,9546,11587,9645
standing,10077,6419,9620,11527,9595
standing,10025,6402,9670,11648,9570
standing,10077,6384,9595,11648,9620
standing,10103,6419,9546,11587,9620
standing,10000,6436,9670,11497,9521
standing,10077,6384,9570,11678,9595
standing,10025,6419,9620,11557,9570
standing,10000,6436,9645,11527,9570
standing,10129,6419,9546,11648,9670
standing,10077,6471,9546,11527,9645
standing,9948,6454,9695,11527,9570
standing,9974,6471,9695,11587,9620
standing,10025,6454,9570,11587,9670
standing,10000,6471,9645,11557,9595
standing,10077,6471,9546,11587,9695
standing,10025,6471,9620,11497,9595
standing,9948,6402,9720,11708,9546
standing,9948,6454,9745,11557,9521
standing,10025,6454,9620,11557,9620
standing,10051,6436,9546,11617,9720
standing,9974,6471,9670,11497,9521
standing,10025,6471,9620,11468,9570
standing,9948,6436,9670,11617,9570
standing,10000,6436,9546,11617,9620
standing,9974,6454,9620,11617,9570
standing,10000,6454,9595,11557,9595
standing,10000,6454,9670,11617,9570
standing,10051,6419,9620,11587,9620
standing,10077,6471,9570,11497,9595
standing,9948,6471,9670,11497,9570
standing,10103,6436,9546,11557,9720
standing,9974,6454,9670,11527,9595
standing,10025,6436,9645,11527,9620
standing,9948,6402,9745,11648,9521
standing,9948,6436,9770,11587,9521
standing,9974,6471,9670,11497,9595
standing,10077,6454,9570,11527,9670
standing,9974,6436,9670,11557,9570
standing,10000,6436,9595,11527,9670
standing,9948,6384,9695,11708,9570
standing,9948,6419,9695,11587,9570
standing,9974,6454,9695,11497,9546
standing,10051,6436,9595,11497,9620
standing,9974,6402,9695,11617,9521
standing,10051,6436,9595,11527,9620
standing,10000,6419,9770,11587,9496
standing,10103,6384,9546,11708,9695
standing,10025,6402,9695,11587,9595
standing,9948,6402,9795,11587,9521
standing,10000,6402,9670,11557,9645
standing,10000,6419,9795,11557,9546
standing,10025,6384,9695,11617,9645
standing,10051,6402,9670,11617,9620
standing,9948,6419,9795,11527,9546
standing,9948,6436,9795,11557,9472
standing,10025,6436,9645,11497,9620
standing,9974,6367,9720,11648,9570
standing,9974,6402,9695,11557,9570
standing,9974,6402,9695,11587,9570
standing,9974,6419,9645,11587,9595
standing,9974,6419,9695,11587,9546
standing,9974,6419,9695,11587,9546
standing,9922,6436,9745,11557,9521
standing,9974,6419,9670,11527,9570
standing,9974,6454,9695,11438,9521
standing,9948,6436,9720,11527,9521
standing,9922,6419,9745,11527,9521
standing,10000,6419,9620,11587,9595
standing,9974,6367,9695,11678,9546
standing,9974,6402,9670,11557,9570
standing,10000,6419,9595,11527,9620
standing,9974,6384,9670,11587,9645
standing,9922,6419,9695,11617,9546
standing,9922,6402,9745,11587,9521
standing,9948,6419,9695,11587,9570
standing,10000,6402,9595,11648,9670
standing,9948,6402,9695,11617,9546
standing,9948,6402,9695,11557,9546
standing,9948,6436,9720,11527,9496
standing,9948,6436,9745,11527,9546
standing,10000,6402,9620,11648,9570
standing,10000,6402,9670,11617,9595
standing,9974,6436,9720,11497,9521
standing,9922,6436,9720,11527,9521
standing,10025,6454,9546,11497,9670
standing,9948,6419,9695,11557,9521
standing,9974,6436,9720,11497,9521
standing,9948,6454,9695,11497,9546
standing,10025,6419,9620,11557,9620
standing,9948,6419,9670,11587,9570
standing,10000,6419,9670,11557,9570
standing,10051,6384,9595,11648,9620
standing,9974,6436,9695,11497,9546
standing,10051,6419,9595,11557,9645
standing,9948,6436,9720,11497,9546
standing,10103,6402,9546,11648,9620
standing,9948,6419,9670,11587,9620
standing,10025,6402,9595,11587,9620
standing,10051,6384,9595,11648,9670
standing,10051,6436,9570,11497,9670
standing,9974,6436,9670,11527,9546
standing,10025,6454,9595,11497,9595
standing,9974,6402,9695,11587,9521
standing,10000,6402,9595,11557,9595
standing,10051,6402,9595,11557,9620
