@relation pose

@attribute name {question,vsign,arm,standing,beer}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
arm,9745,6454,11708,9112,9974
arm,9745,6454,11739,9112,9974
arm,9770,6454,11800,9112,10025
arm,9770,6454,11861,9112,10000
arm,9770,6454,11923,9112,10000
arm,9770,6436,11954,9088,10000
arm,9745,6436,12017,9088,10025
arm,9745,6436,12048,9088,10025
arm,9745,6436,12048,9112,10025
arm,9720,6436,12048,9088,10025
arm,9745,6436,12048,9088,10000
arm,9745,6436,12017,9088,10025
arm,9720,6436,12017,9088,10025
arm,9745,6436,11985,9065,10025
arm,9745,6436,11985,9088,10025
arm,9745,6436,11985,9088,10025
arm,9745,6436,11954,9088,10025
arm,9745,6436,11954,9088,10025
arm,9745,6436,11954,9088,10051
arm,9745,6436,11954,9088,10025
arm,9745,6454,11923,9088,10025
arm,9745,6436,11954,9088,10000
arm,9770,6436,11954,9088,10025
arm,9770,6436,11923,9088,10025
arm,9770,6436,11923,9088,10025
arm,9795,6436,11892,9088,10000
arm,9795,6436,11892,9065,10000
arm,9795,6436,11892,9088,10051
arm,9795,6436,11892,9065,10000
arm,9795,6436,11892,8995,10000
arm,9795,6436,11892,9088,10000
arm,9795,6436,11892,9088,10000
arm,9795,6436,11892,9065,10000
arm,9795,6436,11861,9088,10000
arm,9795,6436,11892,9088,10000
arm,9795,6436,11861,9088,10000
arm,9770,6436,11892,9088,10025
arm,9695,6454,11892,9088,10051
arm,9745,6454,11892,9088,10051
arm,9745,6454,11892,9088,10077
arm,9720,6471,11892,9088,10077
arm,9695,6471,11892,9088,10077
arm,9720,6471,11892,9112,10077
arm,9720,6471,11861,9112,10077
arm,9720,6471,11892,9135,10077
arm,9720,6471,11861,9135,10051
arm,9720,6471,11861,9135,10051
arm,9720,6471,11861,9135,10051
arm,9720,6489,11861,9135,10051
arm,9720,6489,11861,9135,10051
arm,9720,6489,11861,9135,10051
arm,9720,6489,11892,9135,10051
arm,9720,6489,11892,9135,10077
arm,9695,6489,11923,9135,10077
arm,9670,6489,11923,9112,10025
arm,9670,6489,11954,9135,10025
arm,9670,6489,11892,9112,10025
arm,9670,6489,11985,9135,10025
arm,9645,6489,11954,9159,10025
arm,9645,6506,11985,9135,10025
arm,9645,6489,11954,9135,10000
arm,9645,6506,11923,9135,10000
arm,9670,6489,11923,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11861,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11923,9135,10000
arm,9645,6489,11892,9159,9974
arm,9645,6489,11892,9135,10000
arm,9645,6489,11861,9159,10000
arm,9645,6471,11861,9159,10000
arm,9645,6471,11830,9159,9974
arm,9645,6471,11830,9159,9974
arm,9645,6471,11830,9183,9974
arm,9645,6471,11830,9183,9974
arm,9645,6454,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9670,6471,11800,9183,9974
arm,9645,6471,11800,9183,9974
arm,9645,6471,11800,9159,10000
arm,9645,6471,11800,9183,9974
arm,9645,6454,11800,9159,9974
arm,9645,6471,11800,9183,9974
arm,9645,6454,11800,9159,10000
arm,9620,6471,11800,9159,9974
arm,9620,6454,11800,9159,9974
arm,9620,6454,11830,9159,9974
arm,9620,6454,11861,9159,10000
arm,9620,6489,11923,9159,9974
arm,9620,6471,11954,9159,9948
arm,9595,6471,12017,9159,9974
arm,9595,6471,12048,9159,10000
arm,9595,6489,12111,9159,9974
arm,9570,6489,12111,9159,9974
arm,9570,6489,12111,9159,9974
arm,9570,6489,12111,9159,10000
arm,9546,6489,12111,9159,9948
arm,9546,6489,12079,9159,9948
arm,9570,6489,12079,9159,9948
arm,9546,6489,12048,9159,10000
arm,9546,6489,12048,9159,9948
arm,9546,6489,12017,9159,9948
arm,9521,6489,12017,9159,9948
arm,9546,6489,12017,9159,9974
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9183,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12048,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9135,9948
arm,9546,6489,12017,9183,9948
arm,9546,6489,12017,9159,9948
arm,9521,6489,12017,9135,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,12017,9159,9948
arm,9546,6489,11985,9159,9948
arm,9570,6489,11985,9135,9948
arm,9546,6489,11985,9135,9948
arm,9546,6489,11985,9159,9948
arm,9546,6489,11954,9135,9948
arm,9546,6489,11954,9159,9948
arm,9546,6489,11923,9135,9922
arm,9570,6489,11923,9135,9948
arm,9570,6489,11892,9159,9974
arm,9595,6489,11861,9135,9922
arm,9595,6489,11830,9159,9948
arm,9620,6489,11800,9159,9922
arm,9620,6489,11800,9159,9948
arm,9620,6489,11769,9159,9922
arm,9645,6489,11769,9159,9897
arm,9645,6489,11769,9159,9922
arm,9645,6489,11739,9159,9922
arm,9670,6471,11739,9183,9922
arm,9645,6471,11739,9183,9922
arm,9645,6471,11708,9183,9922
arm,9670,6471,11708,9183,9922
arm,9645,6471,11739,9183,9922
arm,9645,6471,11739,9183,9922
arm,9645,6489,11739,9112,9922
arm,9645,6471,11739,9183,9922
arm,9620,6471,11708,9183,9897
arm,9620,6471,11739,9183,9922
arm,9620,6471,11769,9183,9922
arm,9620,6471,11800,9183,9922
arm,9595,6471,11800,9183,9820
arm,9620,6489,11830,9159,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11861,9183,9922
arm,9620,6471,11861,9183,9922
arm,9595,6471,11861,9183,9897
arm,9595,6471,11861,9183,9897
arm,9595,6471,11861,9183,9897
arm,9595,6454,11861,9183,9897
arm,9595,6471,11861,9183,9922
arm,9595,6454,11830,9183,9897
arm,9570,6471,11830,9206,9922
arm,9595,6454,11800,9183,9897
arm,9570,6471,11800,9183,9897
arm,9570,6471,11800,9183,9897
arm,9570,6471,11800,9159,9897
arm,9570,6471,11800,9183,9897
arm,9595,6471,11800,9183,9922
arm,9570,6471,11800,9206,9897
arm,9570,6471,11769,9159,9922
arm,9570,6471,11739,9183,9922
arm,9595,6471,11769,9159,9897
arm,9570,6471,11769,9159,9897
arm,9595,6471,11769,9159,9922
arm,9595,6471,11769,9159,9922
arm,9570,6471,11769,9159,9897
arm,9570,6471,11769,9159,9897
arm,9595,6471,11769,9159,9897
arm,9570,6471,11800,9159,9922
arm,9595,6471,11769,9159,9948
arm,9595,6471,11769,9159,9897
arm,9595,6471,11769,9159,9922
arm,9595,6471,11769,9159,9897
arm,9570,6471,11769,9159,9897
arm,9570,6471,11769,9159,9922
arm,9595,6471,11739,9183,9897
arm,9595,6471,11739,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6471,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9570,6471,11739,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6471,11769,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6471,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11830,9159,9897
arm,9546,6489,11830,9159,9897
arm,9595,6489,11830,9135,9897
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9159,9922
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9159,9897
arm,9595,6471,11861,9159,9897
arm,9595,6489,11861,9159,9922
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9159,9897
arm,9595,6454,11830,9135,9897
arm,9595,6489,11861,9159,9897
arm,9570,6489,11861,9159,9897
arm,9595,6489,11861,9159,9897
arm,9595,6489,11861,9135,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9620,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9620,6489,11830,9159,9871
arm,9620,6489,11830,9159,9897
arm,9620,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11800,9159,9922
arm,9620,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9620,6471,11830,9159,9897
arm,9620,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9620,6489,11800,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9871
arm,9595,6471,11830,9183,9897
arm,9570,6471,11800,9183,9871
arm,9595,6471,11830,9183,9897
arm,9595,6471,11830,9183,9871
arm,9595,6489,11830,9183,9897
arm,9595,6471,11830,9159,9922
arm,9595,6471,11769,9183,9897
arm,9595,6471,11830,9183,9846
arm,9595,6471,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9948
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11800,9183,9897
arm,9595,6489,11800,9183,9897
arm,9595,6489,11830,9183,9846
arm,9595,6489,11800,9159,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9183,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9183,9871
arm,9595,6489,11830,9159,9897
arm,9595,6489,11800,9183,9922
arm,9595,6489,11769,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11800,9159,9897
arm,9595,6489,11830,9159,9897
arm,9595,6489,11800,9159,9897
